@relation minmax_training

@attribute AccX1 numeric
@attribute AccY1 numeric
@attribute AccZ1 numeric
@attribute GyrX1 numeric
@attribute GyrY1 numeric
@attribute GyrZ1 numeric
@attribute AccX2 numeric
@attribute AccY2 numeric
@attribute AccZ2 numeric
@attribute GyrX2 numeric
@attribute GyrY2 numeric
@attribute GyrZ2 numeric
@attribute AccX3 numeric
@attribute AccY3 numeric
@attribute AccZ3 numeric
@attribute GyrX3 numeric
@attribute GyrY3 numeric
@attribute GyrZ3 numeric
@attribute AccX4 numeric
@attribute AccY4 numeric
@attribute AccZ4 numeric
@attribute GyrX4 numeric
@attribute GyrY4 numeric
@attribute GyrZ4 numeric
@attribute AccX5 numeric
@attribute AccY5 numeric
@attribute AccZ5 numeric
@attribute GyrX5 numeric
@attribute GyrY5 numeric
@attribute GyrZ5 numeric
@attribute AccX6 numeric
@attribute AccY6 numeric
@attribute AccZ6 numeric
@attribute GyrX6 numeric
@attribute GyrY6 numeric
@attribute GyrZ6 numeric
@attribute AccX7 numeric
@attribute AccY7 numeric
@attribute AccZ7 numeric
@attribute GyrX7 numeric
@attribute GyrY7 numeric
@attribute GyrZ7 numeric
@attribute AccX8 numeric
@attribute AccY8 numeric
@attribute AccZ8 numeric
@attribute GyrX8 numeric
@attribute GyrY8 numeric
@attribute GyrZ8 numeric
@attribute AccX9 numeric
@attribute AccY9 numeric
@attribute AccZ9 numeric
@attribute GyrX9 numeric
@attribute GyrY9 numeric
@attribute GyrZ9 numeric
@attribute AccX10 numeric
@attribute AccY10 numeric
@attribute AccZ10 numeric
@attribute GyrX10 numeric
@attribute GyrY10 numeric
@attribute GyrZ10 numeric
@attribute AccX11 numeric
@attribute AccY11 numeric
@attribute AccZ11 numeric
@attribute GyrX11 numeric
@attribute GyrY11 numeric
@attribute GyrZ11 numeric
@attribute AccX12 numeric
@attribute AccY12 numeric
@attribute AccZ12 numeric
@attribute GyrX12 numeric
@attribute GyrY12 numeric
@attribute GyrZ12 numeric
@attribute AccX13 numeric
@attribute AccY13 numeric
@attribute AccZ13 numeric
@attribute GyrX13 numeric
@attribute GyrY13 numeric
@attribute GyrZ13 numeric
@attribute AccX14 numeric
@attribute AccY14 numeric
@attribute AccZ14 numeric
@attribute GyrX14 numeric
@attribute GyrY14 numeric
@attribute GyrZ14 numeric
@attribute AccX15 numeric
@attribute AccY15 numeric
@attribute AccZ15 numeric
@attribute GyrX15 numeric
@attribute GyrY15 numeric
@attribute GyrZ15 numeric
@attribute AccX16 numeric
@attribute AccY16 numeric
@attribute AccZ16 numeric
@attribute GyrX16 numeric
@attribute GyrY16 numeric
@attribute GyrZ16 numeric
@attribute AccX17 numeric
@attribute AccY17 numeric
@attribute AccZ17 numeric
@attribute GyrX17 numeric
@attribute GyrY17 numeric
@attribute GyrZ17 numeric
@attribute AccX18 numeric
@attribute AccY18 numeric
@attribute AccZ18 numeric
@attribute GyrX18 numeric
@attribute GyrY18 numeric
@attribute GyrZ18 numeric
@attribute AccX19 numeric
@attribute AccY19 numeric
@attribute AccZ19 numeric
@attribute GyrX19 numeric
@attribute GyrY19 numeric
@attribute GyrZ19 numeric
@attribute AccX20 numeric
@attribute AccY20 numeric
@attribute AccZ20 numeric
@attribute GyrX20 numeric
@attribute GyrY20 numeric
@attribute GyrZ20 numeric
@attribute Label {left,down,right,righttilt,tiltleft,up}

@data
85.082873,7.349666,26.447574,49.409046,51.77665,46.691927,84.90566,73.236515,41.530055,63.046621,64.761286,39.05687,28.405797,78.390805,55.307263,38.837461,52.559125,10.872825,24.040921,83.953787,57.370518,33.036144,44.838057,11.593889,43.603133,62.030075,39.795918,36.234972,62.007911,82.191561,64.808362,68.089431,33.70607,55.523614,35.671762,69.160452,40.454545,56.666667,57.94621,59.4372,31.867896,100,91.509434,29.874214,33.139535,61.549788,31.355771,100,57.758621,20.661157,31.325301,65.919122,52.956522,91.901897,67,17.073171,39.285714,31.618355,61.974978,60.536649,21.875,24.229075,40.940767,30.603581,24.389119,80.146471,74.129353,33.768657,28.311688,47.904504,53.052286,36.245024,70.430108,65.690377,38.274933,58.887308,61.329612,27.320154,42.183623,58.757062,58.167939,66.564545,49.773273,42.226556,57.755776,53.149606,31.736527,52.481476,60.777202,14.071371,54.924242,46.601942,31.451613,79.927052,44.018127,57.19709,70.954357,69.825436,38.557214,47.290704,46.60151,49.478022,84.229391,39.02439,35.238095,35.75419,40.54878,24.139976,53.603604,61.463415,40.10989,21.930229,44.635193,19.350863,10.752688,66.015625,52.985075,52.393913,67.884828,78.34681,left
47.513812,34.521158,24.100156,47.586279,43.108161,51.020111,50.314465,69.502075,38.797814,58.872425,58.363105,58.90647,31.014493,65.747126,43.575419,36.744225,55.31239,40.791842,29.411765,54.300385,61.752988,30.912656,49.089069,27.716979,74.151436,39.661654,48.214286,42.702785,44.245621,51.275469,71.080139,64.430894,25.079872,66.721424,45.840708,42.554727,69.090909,55.925926,55.745721,66.959506,40.338838,54.72837,62.264151,45.91195,34.011628,56.929873,37.896939,41.521961,50.862069,42.561983,40.963855,65.358464,49.362319,57.519667,34,23.170732,48.376623,35.201626,64.566577,48.86562,58.680556,5.286344,34.146341,33.236941,28.185032,59.88016,89.054726,46.641791,36.103896,43.22352,53.490282,12.671384,58.602151,92.050209,42.857143,62.289083,55.442781,17.353103,62.531017,90.583804,63.053435,68.890127,54.654575,15.511434,0,100,36.826347,59.177967,77.487047,99.432279,50.378788,27.912621,29.301075,58.601824,30.392749,100,57.676349,63.591022,45.024876,40.88341,37.827632,95,83.154122,0,29.52381,39.742757,30.828551,75.237248,91.891892,14.146341,24.450549,22.859997,41.95279,33.258012,47.311828,41.015625,41.41791,44.030682,57.364341,70.66487,left
39.226519,22.494432,29.42097,49.114882,75.829754,50.422617,44.654088,64.522822,44.535519,58.836285,49.334199,66.489112,33.623188,55.632184,42.178771,37.111167,52.829745,38.197361,30.434783,49.550706,58.565737,31.626651,53.340081,23.285296,80.678851,35.338346,44.897959,42.37559,40.572613,38.665169,62.020906,65.04065,25.399361,68.240931,46.516492,35.434207,67.727273,57.777778,55.012225,68.798902,42.033026,37.977867,56.132075,56.289308,34.011628,58.347138,39.817456,27.681307,47.413793,57.85124,39.036145,65.107957,50.028986,52.79963,23,33.333333,52.597403,34.517061,63.538874,49.410995,25.347222,32.819383,35.714286,32.461699,26.694329,69.081225,54.228856,48.880597,34.025974,41.972477,46.181221,45.090668,65.053763,72.384937,41.778976,59.212577,58.893682,46.869852,47.64268,70.809793,53.740458,64.823841,50.013337,58.145719,65.016502,53.018373,35.928144,49.09828,62.357513,36.820762,59.469697,44.417476,30.645161,78.820669,40.302115,66.292313,79.66805,63.840399,37.064677,48.780175,52.354509,53.516484,78.136201,33.101045,36.825397,35.299467,40.01076,29.211151,60.810811,44.390244,41.208791,22.429691,44.241774,20.850452,48.387097,53.90625,51.865672,51.800074,65.72536,63.297394,left
0,100,43.505477,42.827126,31.823506,53.788983,75.471698,57.676349,28.415301,66.091435,62.390386,73.460755,36.811594,57.701149,20.670391,32.666166,51.511943,47.960408,39.130435,47.496791,60.756972,29.381081,49.342105,33.383899,68.146214,27.067669,44.897959,44.955106,48.106988,52.783571,82.926829,59.95935,31.948882,67.33744,47.70716,43.805629,68.181818,32.222222,53.545232,70.02059,39.052112,53.395372,74.528302,28.616352,39.825581,61.991533,41.281612,2.706844,23.275862,50.826446,34.698795,67.231301,42.028986,25.404905,47,28.04878,45.454545,33.950155,55.942806,48.734729,26.736111,35.022026,34.146341,32.806251,31.1357,60.625832,46.268657,56.902985,32.467532,42.233111,47.248837,43.896506,62.634409,75.941423,49.595687,60.113844,62.522202,42.257002,44.665012,75.706215,52.21374,63.445203,44.305148,58.978904,68.316832,51.968504,34.730539,48.329372,61.26943,39.45661,63.257576,41.990291,29.569892,78.56535,41.480363,64.141095,80.497925,65.336658,36.318408,48.895737,52.820968,53.626374,76.702509,32.055749,38.412698,36.403794,41.571019,25.355872,51.801802,53.170732,40.384615,21.822653,42.739628,24.301561,48.387097,53.515625,54.850746,51.404182,66.83278,67.879605,left
39.226519,35.412027,26.760563,47.980249,43.615775,52.229671,54.08805,68.46473,37.15847,59.026021,58.298149,56.744478,31.014493,66.436782,44.413408,36.544075,54.265208,41.346731,26.086957,55.584082,60.159363,30.768377,48.228745,27.121032,76.501305,38.533835,44.897959,42.801704,45.564136,51.339644,70.383275,63.00813,27.635783,67.953457,46.934835,42.771229,68.636364,50,54.03423,68.442004,39.330903,60.689135,73.584906,38.679245,31.395349,56.764219,36.014451,18.641471,54.741379,28.512397,47.710843,68.483836,51.536232,65.895419,57,17.886179,45.454545,33.853888,65.638963,36.125654,73.958333,34.581498,42.508711,36.07334,39.880129,44.36751,66.169154,100,22.597403,50.886155,19.052833,0,0,98.117155,35.040431,51.399336,100,97.968149,23.82134,82.109228,67.633588,51.329898,34.275807,71.742599,51.155116,49.606299,63.772455,46.805536,33.523316,100,100,18.446602,4.032258,86.115502,24.229607,82.426447,98.340249,51.122195,15.671642,44.594248,47.023545,64.972527,100,8.362369,31.428571,28.946343,46.574605,29.80427,50.900901,22.926829,48.901099,24.312279,63.304721,23.520953,49.462366,49.21875,53.731343,50.41445,72.148394,56.289308,left
28.729282,25.167038,28.325509,47.586279,32.565404,52.623142,55.345912,57.053942,45.901639,60.607156,64.274115,49.381169,24.637681,70.114943,37.988827,36.986073,52.300271,34.163167,25.319693,56.867779,60.159363,31.400984,50.404858,28.107054,75.979112,42.293233,44.642857,42.816923,43.171972,43.045083,65.505226,71.138211,26.357827,68.418891,46.419952,44.262689,68.636364,60,54.767726,67.659574,42.161698,53.722334,66.037736,45.91195,34.302326,56.101601,36.014451,44.841675,54.741379,40.909091,41.204819,67.827747,53.710145,50.069412,16,34.146341,48.376623,34.196171,56.702413,47.534904,23.263889,34.140969,34.146341,31.914108,27.554941,70.133156,61.19403,46.455224,35.324675,41.962052,46.701341,45.201238,62.096774,74.686192,42.857143,59.199024,59.680284,46.732565,49.627792,69.303202,54.503817,65.0188,48.6263,58.553448,66.9967,52.624672,35.02994,49.140221,62.797927,36.536902,60.984848,44.174757,30.913978,79.234043,39.879154,63.935463,72.19917,66.583541,37.313433,48.677452,51.910262,57.994505,80.645161,32.055749,34.285714,35.078602,39.956958,24.2586,56.756757,47.804878,40.934066,22.783157,44.599428,25.5341,51.612903,51.953125,52.238806,51.020661,66.057586,58.131177,left
90.607735,7.572383,21.909233,51.363135,53.533776,51.471874,67.295597,77.385892,53.005464,60.796892,64.176681,33.761554,33.913043,85.517241,39.664804,34.759403,52.123779,33.083383,24.55243,70.988447,56.175299,30.150568,55.389676,18.528551,42.558747,82.706767,56.632653,45.00837,44.886043,46.95973,34.146341,69.308943,26.677316,47.077344,43.861625,100,64.545455,33.333333,74.816626,72.793411,34.377011,78.873239,73.113208,29.874214,22.093023,62.985459,27.723902,90.551583,100,4.958678,15.903614,61.171418,32.57971,69.828783,53,4.471545,50.324675,32.195957,93.029491,44.022688,20.833333,29.735683,44.773519,33.93835,36.683572,68.308921,52.736318,38.432836,31.688312,42.21226,29.592116,47.346307,61.827957,70.711297,46.361186,59.707258,66.176097,36.738056,50.620347,65.348399,49.007634,62.609664,36.169645,60.308456,67.656766,51.706037,37.42515,49.335943,68.471503,18.329278,43.181818,45.145631,30.645161,80.680851,37.583082,63.903828,88.381743,64.837905,29.104478,46.700051,51.443803,51.483516,79.21147,33.449477,38.412698,36.897493,43.723099,19.513642,63.513514,55.609756,40.384615,22.775473,50.250358,19.391947,15.053763,67.1875,59.701493,51.626871,70.874862,62.893082,left
28.176796,34.743875,20.031299,50.685507,71.651699,49.693967,16.352201,69.294606,47.540984,58.709794,56.511854,56.478145,11.594203,73.333333,39.664804,33.6002,50.311801,48.185363,9.71867,52.37484,66.334661,31.486072,29.251012,26.709286,61.618799,40.977444,45.918367,41.827728,36.786589,50.61768,53.310105,65.853659,34.504792,67.693361,31.295253,43.853741,60.909091,54.814815,48.655257,64.831846,35.213382,52.087525,57.075472,47.169811,29.651163,60.758329,28.902833,47.752809,57.758621,36.77686,26.26506,62.173446,40.985507,52.290606,29,30.081301,35.38961,35.736442,64.343164,48.887435,17.708333,33.920705,34.843206,32.658586,27.447364,67.723036,53.731343,49.253731,37.662338,41.253128,44.538735,46.329058,66.666667,74.267782,44.743935,60.683066,56.432378,44.975288,50.124069,71.939736,50.687023,61.607019,52.333956,57.986173,65.676568,51.574803,38.323353,50.426395,61.502591,39.051095,61.742424,43.932039,29.569892,77.775076,43.867069,65.042708,75.518672,65.586035,38.80597,50.128403,51.51044,55.054945,78.136201,35.191638,33.333333,34.545927,40.889527,27.224199,57.207207,44.390244,44.78022,22.99831,41.738197,21.795399,43.010753,57.8125,46.641791,50.71137,71.871539,67.565139,down
16.574586,40.757238,51.486698,46.803593,28.309254,52.069368,56.603774,84.854772,87.978142,56.550416,21.662878,68.134106,100,51.264368,60.055866,47.093654,0,42.756449,100,45.057766,0,29.292294,19.129555,16.924911,76.501305,46.616541,34.94898,33.761984,100,57.612707,64.45993,60.97561,12.460064,87.542779,69.412711,37.190281,100,67.777778,16.870416,81.633493,73.30045,57.469819,23.113208,69.496855,100,1.969446,100,16.853933,6.034483,31.818182,66.506024,80.353096,49.768116,70.337807,43,13.00813,32.792208,31.757407,98.346738,46.465969,4.513889,25.550661,36.585366,35.882606,34.562779,65.645806,43.283582,50.932836,32.987013,37.614679,52.450041,44.869527,43.010753,75.104603,43.665768,61.340381,47.881248,47.556288,30.521092,71.374765,54.80916,60.270157,29.714591,60.41482,46.534653,54.330709,35.02994,49.685447,50.025907,42.254663,41.666667,39.805825,38.44086,79.00304,15.468278,64.805441,68.879668,69.077307,28.606965,49.178223,38.782763,53.489011,73.476703,33.449477,38.095238,35.572301,32.388809,27.164887,65.765766,49.268293,18.681319,21.861073,38.876967,22.350041,37.634409,48.046875,48.134328,52.07225,61.018826,70.530099,down
37.569061,34.966592,22.691706,47.433944,48.926201,51.705042,54.716981,70.746888,42.349727,59.712685,60.604092,56.587811,29.565217,69.195402,45.810056,37.111167,52.923873,41.691662,30.690537,55.840822,57.768924,30.905257,50.354251,28.356268,74.673629,36.466165,49.489796,42.116877,44.170277,49.831542,66.550523,64.227642,26.357827,67.665982,45.792438,43.877796,72.272727,57.777778,55.501222,66.067262,40.874973,52.087525,64.622642,47.798742,32.848837,56.837843,37.478608,43.054137,52.155172,42.975207,40.963855,65.871406,49.333333,56.362795,32,25.609756,50.649351,35.169537,62.153709,47.687609,26.388889,35.682819,64.45993,31.581862,11.218688,71.158455,76.119403,47.574627,48.571429,40.398249,14.700246,46.373286,98.11828,77.615063,47.169811,62.939622,5.633088,55.354201,87.344913,66.666667,33.435114,59.768834,23.152841,49.512498,100,50.787402,36.227545,53.73969,58.88601,41.8897,79.166667,54.368932,15.591398,68.145897,100,66.086681,93.360996,64.339152,7.711443,66.371341,85.650822,51.373626,67.383513,46.341463,28.888889,17.942055,100,18.446026,0,35.609756,100,24.765637,88.23319,29.847987,33.333333,42.96875,49.626866,49.375232,98.671096,47.349506,down
23.20442,26.948775,14.241002,51.352629,85.66966,45.948703,38.993711,80.705394,52.185792,55.945067,59.077623,63.402789,0.289855,62.758621,45.251397,35.476607,46.711378,41.031794,0,54.685494,58.366534,32.455329,8.299595,29.385632,66.318538,41.917293,46.683673,42.017958,31.550198,51.115033,53.658537,62.601626,26.517572,65.475702,36.202735,42.626894,62.727273,56.296296,56.479218,66.067262,35.191937,55.080483,58.962264,45.597484,27.616279,60.463832,32.496672,41.624106,48.706897,46.280992,32.289157,63.65263,49.449275,57.195743,30,26.422764,40.909091,35.07327,48.525469,46.291449,22.916667,34.361233,32.578397,31.932566,29.983095,69.533955,47.263682,49.067164,39.74026,42.233111,39.310156,45.53295,67.473118,72.803347,41.509434,59.03639,60.822126,45.579352,48.883375,69.868173,51.908397,67.497563,45.398773,58.94345,66.666667,53.28084,35.02994,46.679715,66.398964,36.293593,60.606061,42.961165,30.376344,79.294833,39.18429,65.02689,78.008299,67.331671,35.820896,48.56189,51.910262,55.274725,76.702509,33.101045,37.777778,36.040016,40.315638,28.410439,60.36036,41.95122,40.934066,22.214538,42.167382,20.891537,39.784946,59.765625,51.865672,50.661883,71.650055,66.981132,down
33.701657,44.54343,52.269171,47.775385,9.722765,52.885456,89.937107,73.858921,53.825137,58.104445,21.79279,62.086793,62.608696,46.436782,33.798883,36.402302,35.262972,44.241152,61.12532,55.584082,44.621514,33.106433,22.697368,25.950807,97.650131,38.157895,31.632653,37.353523,44.377472,45.836676,73.867596,70.731707,15.015974,70.45859,73.86967,47.99134,78.181818,57.037037,59.168704,63.884695,64.657946,51.156942,79.245283,45.597484,0,65.635929,69.119604,41.981614,33.189655,53.305785,64.337349,58.42777,100,39.472466,2,20.325203,67.207792,38.859771,100,46.749564,17.708333,32.378855,35.365854,32.498616,36.867988,66.271638,33.830846,44.589552,32.207792,45.120934,59.649603,44.338788,54.83871,76.569038,50.943396,59.049942,61.126618,47.116969,26.30273,75.141243,54.503817,63.027434,39.717258,62.347102,33.333333,52.362205,60.479042,49.96505,35.544041,38.64558,36.363636,47.330097,34.946237,75.18541,13.111782,64.868712,59.3361,64.837905,37.562189,47.778634,33.784984,57.5,81.72043,33.797909,6.984127,33.935299,33.680057,25.474496,48.198198,43.902439,39.56044,25.065314,36.76681,23.870173,36.55914,56.640625,44.029851,47.593715,47.674419,67.924528,down
45.303867,32.739421,20.813772,48.531806,45.411948,51.617604,53.459119,70.539419,34.42623,59.595229,59.207535,55.444149,28.405797,71.264368,46.089385,36.510716,56.524297,44.226155,29.923274,53.273427,61.553785,30.81647,44.104251,27.305233,77.545692,38.345865,42.857143,42.002739,47.692597,49.622974,68.989547,66.260163,28.434505,68.952772,45.695897,45.393312,70.454545,52.592593,57.94621,66.122169,36.62878,51.006036,66.981132,46.226415,28.488372,56.175225,41.395703,43.411645,51.724138,42.975207,41.204819,65.94298,47.681159,55.714947,34,30.894309,45.779221,35.223019,67.605004,48.276614,21.180556,33.700441,63.240418,32.147911,15.952052,68.508655,83.084577,44.216418,72.727273,38.448707,19.271831,43.16674,92.741935,80.334728,59.838275,55.038287,0,51.784734,100,67.608286,0,75.254143,22.432649,62.613012,77.227723,46.71916,8.682635,36.78177,99.559585,57.82644,65.151515,45.145631,12.365591,93.604863,72.870091,53.590636,80.082988,66.583541,8.706468,54.917822,98.334074,59.010989,68.100358,39.372822,71.428571,20.176692,78.784075,12.514828,16.666667,56.097561,90.384615,27.992931,59.406295,24.979458,31.182796,43.75,50,51.008289,83.111849,57.142857,down
25.966851,34.743875,30.672926,49.088617,63.998438,47.099971,18.238994,76.141079,42.349727,58.574268,62.195518,59.031803,6.086957,67.586207,58.100559,35.301476,46.476056,44.90102,11.253197,55.070603,59.36255,31.008842,27.631579,28.876368,68.668407,40.789474,45.408163,41.705981,34.337917,51.243382,56.445993,64.634146,26.677316,64.654346,34.111022,43.372624,66.818182,57.037037,47.188264,67.659574,34.934591,54.426559,66.509434,44.654088,24.709302,60.150929,32.686823,45.914198,53.017241,43.801653,30.120482,63.43791,51.768116,52.79963,27,28.455285,49.675325,35.233715,61.706881,49.716405,21.180556,32.599119,35.714286,32.48631,26.786538,66.870839,59.701493,51.865672,33.246753,40.929942,48.097454,47.169394,65.860215,71.548117,46.361186,59.863116,59.29967,46.34816,49.379653,70.244821,50.687023,65.004874,48.786343,58.837086,64.356436,52.887139,38.023952,48.818677,63.523316,36.171938,60.227273,42.475728,29.569892,79.465046,40.574018,64.726352,78.008299,67.082294,37.064677,47.521828,53.087517,54.972527,77.419355,34.494774,37.142857,37.754969,39.526542,27.995255,57.207207,47.317073,42.032967,19.993853,44.706724,20.994248,39.784946,56.25,51.865672,54.002227,65.17165,68.643306,down
48.066298,39.643653,51.486698,46.677523,4.490433,54.313611,89.308176,64.315353,56.284153,61.049874,16.661254,58.232806,62.608696,70.574713,32.681564,37.094488,38.086834,46.655669,54.987212,50.962773,36.653386,27.886501,39.498988,24.823925,87.72846,34.210526,43.877551,45.929082,38.990394,46.301941,86.062718,77.845528,9.904153,63.613963,73.724859,42.747173,84.545455,41.111111,29.095355,82.69046,67.424405,58.827968,65.09434,52.830189,20.05814,36.848886,84.407682,20.888662,9.913793,51.652893,100,68.495765,71.971014,59.139287,4,17.479675,58.116883,35.843406,71.313673,44.851658,16.319444,28.634361,29.790941,34.319818,36.130321,67.736352,44.278607,51.30597,35.844156,38.552961,54.393649,46.904025,50,70.502092,47.708895,59.632717,48.18574,47.281713,33.25062,72.693032,53.435114,69.210416,36.196319,56.816167,50.825083,53.674541,41.616766,51.628687,48.80829,41.119221,45.454545,46.359223,30.913978,77.519757,26.253776,65.264157,65.975104,69.077307,35.074627,46.096559,44.491337,56.016484,68.458781,32.404181,35.555556,33.246719,32.855093,25.860024,56.306306,54.146341,33.241758,22.268326,35.157368,24.671323,53.763441,52.34375,42.537313,53.445503,47.508306,66.666667,down
37.016575,37.861915,23.474178,47.113516,49.902382,51.981929,51.572327,67.427386,39.071038,59.215757,57.843456,56.478145,27.246377,70.344828,44.972067,36.143774,53.876927,42.771446,31.457801,53.401797,58.565737,30.391033,49.089069,28.302091,77.545692,37.781955,43.622449,43.828945,43.92541,49.542756,67.944251,66.056911,27.15655,67.33744,44.63395,43.805629,70.909091,56.296296,53.789731,66.630062,44.02745,54.049296,64.622642,43.710692,35.174419,57.59249,36.147557,40.347293,51.724138,46.694215,40.481928,65.131814,53.710145,55.252198,32,27.235772,50.974026,34.591935,60.500447,48.167539,44.444444,35.682819,61.324042,32.830862,0,69.866844,84.577114,46.08209,42.337662,36.592994,0,47.014595,99.193548,75.523013,29.649596,56.678187,23.192083,39.181768,70.223325,65.913371,40.916031,73.193149,68.578288,63.605744,69.966997,48.687664,44.011976,44.149308,93.88601,26.074615,77.651515,49.029126,15.860215,83.732523,72.628399,66.070864,100,65.087282,0,60.07961,95.024434,67.71978,58.422939,37.979094,72.380952,19.436144,69.404591,4.359431,28.828829,63.414634,65.10989,26.609805,70.135908,25.760066,18.27957,39.84375,55.597015,50.674255,83.665559,64.465409,down
15.469613,34.521158,25.978091,47.812155,59.117532,48.426115,21.383648,71.991701,37.431694,59.206722,56.706723,56.619145,12.173913,67.126437,48.603352,37.920107,50.770679,42.231554,10.230179,53.658537,64.342629,32.44793,21.558704,29.212266,65.013055,42.105263,46.173469,39.156902,34.6958,49.863629,57.491289,66.463415,23.162939,69.73306,33.644409,44.647582,66.818182,64.074074,50.611247,59.121482,35.191937,56.187123,58.962264,41.509434,24.127907,68.010307,32.439627,47.548519,54.741379,50,36.86747,59.453656,49.913043,61.221657,39,22.357724,39.285714,37.372981,64.11975,46.291449,21.527778,31.718062,34.494774,31.384975,28.661442,67.736352,50.248756,50.932836,39.480519,42.858632,40.788393,44.073419,68.010753,74.267782,41.778976,59.558176,62.928191,48.627128,48.387097,69.868173,53.129771,65.088428,44.198453,57.525261,65.346535,53.149606,35.329341,48.483154,66.839378,36.942417,58.333333,45.873786,33.602151,78.370821,37.613293,65.517241,82.572614,64.089776,34.328358,50.47509,50.799645,56.813187,77.777778,33.449477,33.333333,33.831363,39.634146,25.415184,58.108108,50.731707,39.835165,22.014753,50.286123,23.356615,33.333333,50.78125,57.089552,53.34653,61.461794,63.836478,down
41.98895,40.311804,52.112676,46.609235,19.328387,51.705042,81.132075,69.087137,51.092896,58.501988,29.002923,61.836127,51.884058,60,34.916201,37.111167,37.051418,45.215957,54.987212,51.98973,56.772908,31.193815,0,23.718713,100,47.932331,0,40.967889,60.067809,43.237606,81.881533,61.382114,22.523962,64.052019,68.672566,39.283137,95,52.222222,0,75.868222,93.266138,68.435614,49.056604,46.540881,74.127907,46.548868,74.786081,33.912155,9.482759,46.280992,78.795181,68.245258,73.42029,52.012957,2,21.138211,55.194805,37.800834,76.9437,45.898778,11.111111,32.599119,37.804878,32.750877,29.414477,64.380826,20.39801,52.238806,35.844156,43.942869,39.556529,51.12782,49.462366,75.104603,55.256065,59.022837,42.095915,49.148819,33.995037,72.693032,53.740458,64.238964,32.942118,59.670271,56.435644,53.149606,38.023952,48.189571,42.642487,38.686131,54.924242,42.961165,22.311828,73.993921,33.806647,64.362544,74.688797,65.835411,25.373134,54.32717,38.804976,56.016484,78.853047,36.933798,26.349206,30.336495,40.028694,26.364176,55.855856,47.804878,37.087912,23.66682,42.41774,22.925226,31.182796,55.078125,53.731343,48.880366,72.535991,65.543576,down
38.674033,36.525612,28.01252,48.263907,41.663413,50.903527,58.490566,70.539419,33.606557,60.137333,60.896395,57.919474,28.405797,66.896552,48.044693,35.118005,53.629839,42.291542,28.900256,54.043646,58.964143,31.053235,45.926113,27.110196,77.545692,40.789474,45.153061,42.482118,45.338105,50.858335,67.595819,63.00813,24.440895,68.980151,45.341915,43.516959,71.363636,59.259259,59.168704,65.628003,42.633498,53.923541,63.679245,46.855346,32.848837,58.015829,37.934969,43.973442,51.293103,41.735537,42.409639,65.274961,50.753623,54.743174,35,27.235772,45.454545,34.816558,61.572833,47.534904,26.388889,31.938326,63.240418,31.594167,25.049946,66.817577,74.129353,50.746269,36.363636,44.41201,31.207227,47.52322,74.731183,67.573222,28.84097,55.024734,36.132961,50.851181,60.794045,73.258004,40,76.646707,24.593225,54.600248,78.217822,54.068241,18.263473,34.628827,52.487047,42.903487,56.818182,63.834951,0,100,35.951662,63.476748,78.423237,70.822943,1.741294,39.291217,100,52.582418,77.777778,22.996516,62.539683,23.645576,78.407461,35.676157,59.90991,31.219512,91.208791,23.905025,55.114449,17.871816,26.88172,50,52.61194,54.435234,71.096346,70.979335,down
25.966851,31.625835,29.577465,46.955928,41.624365,51.06383,38.36478,66.804979,40.437158,60.878207,62.033128,56.227479,18.84058,67.816092,53.351955,37.25294,51.582539,42.111578,23.785166,54.685494,64.541833,30.809071,43.674089,27.381081,65.535248,39.473684,51.530612,43.532187,37.992089,50.136371,62.020906,65.853659,29.233227,66.817248,41.238938,44.743806,61.363636,55.925926,54.767726,65.696637,33.025949,51.986922,56.132075,49.371069,28.77907,57.132339,32.800913,43.92237,51.724138,42.561983,31.566265,64.642729,44.115942,55.020824,25,30.081301,40.25974,34.934218,65.192136,49.192845,20.486111,32.599119,35.54007,32.221744,27.24758,67.123835,57.711443,50.746269,32.207792,42.118432,45.004106,46.528085,64.784946,71.129707,45.822102,59.680152,60.999746,45.661724,48.138958,72.316384,52.061069,63.988302,45.665511,58.464811,66.006601,53.28084,37.125749,50.775898,67.202073,38.280616,60.606061,43.446602,33.064516,78.103343,37.190332,65.16925,77.593361,65.336658,33.084577,47.881356,51.710351,55.659341,78.494624,32.055749,37.142857,35.975055,39.257532,26.897983,57.657658,47.317073,40.10989,21.730444,46.030043,22.288414,39.784946,54.6875,53.731343,51.057776,65.780731,65.498652,down
